symbol,time,value
ADGM,1777275480000,0.0
ADGM,1777275590000,0.0
ADGM,1777275690000,0.0
ADGM,1777275720000,0.0
ADGM,1777275810000,0.0
ADGM,1777275840000,0.0
ADGM,1777275920000,0.0
ADGM,1777275940000,0.0
ADGM,1777276010000,0.0
ADGM,1777276100000,0.0
ADGM,1777276130000,0.0
ADGM,1777276140000,0.0
ADGM,1777276200000,0.0
ADGM,1777276310000,0.0
ADGM,1777276330000,0.0
ADGM,1777276800000,0.0
ADGM,1777276830000,200.0
ADGM,1777276860000,200.0
ADGM,1777276890000,12600.0
ADGM,1777276920000,19300.0
ADGM,1777276950000,19500.0
ADGM,1777276980000,19500.0
ADGM,1777277010000,20100.0
ADGM,1777277040000,20300.0
ADGM,1777277070000,25500.0
ADGM,1777277100000,26700.0
ADGM,1777277130000,26700.0
ADGM,1777277170000,26700.0
ADGM,1777277190000,29300.0
ADGM,1777277220000,31100.0
ADGM,1777277250000,31600.0
ADGM,1777277290000,31600.0
ADGM,1777277320000,31600.0
ADGM,1777277340000,32000.0
ADGM,1777277380000,32300.0
ADGM,1777277410000,32400.0
ADGM,1777277430000,33900.0
ADGM,1777277470000,34400.0
ADGM,1777277490000,34400.0
ADGM,1777277530000,34900.0
ADGM,1777277570000,34900.0
ADGM,1777277600000,34900.0
ADGM,1777277610000,39100.0
ADGM,1777277640000,39500.0
ADGM,1777277680000,39800.0
ADGM,1777277740000,39800.0
ADGM,1777277760000,49800.0
ADGM,1777277800000,49800.0
ADGM,1777277830000,49800.0
ADGM,1777277850000,52100.0
ADGM,1777277880000,52100.0
ADGM,1777277920000,52100.0
ADGM,1777277940000,52200.0
ADGM,1777277970000,52700.0
ADGM,1777278000000,52700.0
ADGM,1777278060000,52700.0
ADGM,1777278090000,52700.0
ADGM,1777278120000,52800.0
ADGM,1777278150000,52800.0
ADGM,1777278180000,54300.0
ADGM,1777278210000,54300.0
ADGM,1777278240000,54500.0
ADGM,1777278270000,54500.0
ADGM,1777278300000,54500.0
ADGM,1777278330000,54500.0
ADGM,1777278360000,56100.0
ADGM,1777278390000,56100.0
ADGM,1777278420000,56800.0
ADGM,1777278450000,56800.0
ADGM,1777278480000,56900.0
ADGM,1777278510000,56900.0
ADGM,1777278540000,57000.0
ADGM,1777278570000,58100.0
ADGM,1777278600000,58100.0
ADGM,1777278670000,58100.0
ADGM,1777278690000,58500.0
ADGM,1777278720000,58700.0
ADGM,1777278760000,58800.0
ADGM,1777278790000,58900.0
ADGM,1777278840000,59200.0
ADGM,1777278870000,59200.0
ADGM,1777278900000,59200.0
ADGM,1777278930000,59200.0
ADGM,1777278960000,59200.0
ADGM,1777279000000,59900.0
ADGM,1777279040000,59900.0
ADGM,1777279140000,60300.0
ADGM,1777279170000,60800.0
ADGM,1777279210000,61000.0
ADGM,1777279240000,61600.0
ADGM,1777279270000,61600.0
ADGM,1777279300000,61600.0
ADGM,1777279360000,61600.0
ADGM,1777279390000,61600.0
ADGM,1777279450000,61700.0
ADGM,1777279470000,61900.0
ADGM,1777279520000,62000.0
ADGM,1777279550000,62000.0
ADGM,1777279580000,62000.0
ADGM,1777279670000,62000.0
ADGM,1777279700000,62700.0
ADGM,1777279710000,62700.0
ADGM,1777279740000,62700.0
ADGM,1777279770000,62700.0
ADGM,1777279800000,62800.0
ADGM,1777279830000,63000.0
ADGM,1777279860000,63100.0
ADGM,1777279890000,63400.0
ADGM,1777279920000,63400.0
ADGM,1777279950000,63400.0
ADGM,1777280000000,64400.0
ADGM,1777280010000,64400.0
ADGM,1777280060000,64400.0
ADGM,1777280070000,65500.0
ADGM,1777280100000,65500.0
ADGM,1777280130000,65700.0
ADGM,1777280160000,65900.0
ADGM,1777280190000,67000.0
ADGM,1777280220000,68200.0
ADGM,1777280250000,68200.0
ADGM,1777280280000,68200.0
ADGM,1777280320000,68400.0
ADGM,1777280350000,68500.0
ADGM,1777280420000,68500.0
ADGM,1777280430000,70400.0
ADGM,1777280460000,72100.0
ADGM,1777280510000,72200.0
ADGM,1777280540000,72200.0
ADGM,1777280630000,72200.0
ADGM,1777280640000,78900.0
ADGM,1777280670000,83700.0
ADGM,1777280710000,84100.0
ADGM,1777280730000,84300.0
ADGM,1777280760000,84400.0
ADGM,1777280790000,84400.0
ADGM,1777280820000,84800.0
ADGM,1777280850000,84900.0
ADGM,1777280880000,84900.0
ADGM,1777280910000,85000.0
ADGM,1777280940000,85100.0
ADGM,1777280970000,85300.0
ADGM,1777281010000,85800.0
ADGM,1777281040000,85900.0
ADGM,1777281150000,86100.0
ADGM,1777281180000,86600.0
ADGM,1777281210000,86700.0
ADGM,1777281250000,86700.0
ADGM,1777281280000,86900.0
ADGM,1777281320000,86900.0
ADGM,1777281330000,87100.0
ADGM,1777281380000,87100.0
ADGM,1777281450000,87500.0
ADGM,1777281550000,87500.0
ADGM,1777281570000,88200.0
ADGM,1777281600000,89400.0
ADGM,1777281630000,93800.0
ADGM,1777281670000,95600.0
ADGM,1777281700000,95600.0
ADGM,1777281720000,97300.0
ADGM,1777281750000,97800.0
ADGM,1777281780000,98500.0
ADGM,1777281810000,98800.0
ADGM,1777281840000,99500.0
ADGM,1777281870000,100700.0
ADGM,1777281900000,102000.0
ADGM,1777281940000,102000.0
ADGM,1777281960000,102700.0
ADGM,1777281990000,103200.0
ADGM,1777282020000,103500.0
ADGM,1777282050000,103900.0
ADGM,1777282090000,103900.0
ADGM,1777282110000,104900.0
ADGM,1777282140000,106000.0
ADGM,1777282170000,107600.0
ADGM,1777282200000,109400.0
ADGM,1777282230000,110400.0
ADGM,1777282260000,112400.0
ADGM,1777282290000,118000.0
ADGM,1777282320000,119000.0
ADGM,1777282350000,121400.0
ADGM,1777282380000,125300.0
ADGM,1777282410000,130000.0
ADGM,1777282440000,131200.0
ADGM,1777282480000,133500.0
ADGM,1777282510000,133500.0
ADGM,1777282540000,135200.0
ADGM,1777282560000,138000.0
ADGM,1777282600000,138000.0
ADGM,1777282620000,139700.0
ADGM,1777282650000,140100.0
ADGM,1777282680000,146700.0
ADGM,1777282710000,149200.0
ADGM,1777282750000,149200.0
ADGM,1777282770000,149500.0
ADGM,1777282810000,149600.0
ADGM,1777282830000,152300.0
ADGM,1777282860000,152400.0
ADGM,1777282890000,153100.0
ADGM,1777282920000,153100.0
ADGM,1777282950000,153100.0
ADGM,1777282980000,153100.0
ADGM,1777283010000,155200.0
ADGM,1777283040000,155400.0
ADGM,1777283070000,157100.0
ADGM,1777283100000,157200.0
ADGM,1777283130000,157500.0
ADGM,1777283160000,157700.0
ADGM,1777283190000,158700.0
ADGM,1777283220000,159000.0
ADGM,1777283250000,159300.0
ADGM,1777283280000,159600.0
ADGM,1777283310000,159600.0
ADGM,1777283340000,161500.0
ADGM,1777283380000,162200.0
ADGM,1777283410000,162200.0
ADGM,1777283430000,163000.0
ADGM,1777283460000,163000.0
ADGM,1777283520000,163000.0
ADGM,1777283550000,163200.0
ADGM,1777283580000,163200.0
ADGM,1777283610000,163200.0
ADGM,1777283640000,166100.0
ADGM,1777283670000,166200.0
ADGM,1777283700000,166600.0
ADGM,1777283730000,166600.0
ADGM,1777283770000,166600.0
ADGM,1777283790000,166800.0
ADGM,1777283820000,166900.0
ADGM,1777283860000,167100.0
ADGM,1777283880000,169000.0
ADGM,1777283930000,169100.0
ADGM,1777283950000,169400.0
ADGM,1777283990000,169400.0
ADGM,1777284020000,169400.0
ADGM,1777284030000,169600.0
ADGM,1777284060000,169800.0
ADGM,1777284090000,169800.0
ADGM,1777284120000,169800.0
ADGM,1777284150000,170500.0
ADGM,1777284180000,170800.0
ADGM,1777284210000,171400.0
ADGM,1777284240000,171500.0
ADGM,1777284270000,172000.0
ADGM,1777284320000,172000.0
ADGM,1777284330000,172100.0
ADGM,1777284360000,172200.0
ADGM,1777284390000,172300.0
ADGM,1777284420000,172300.0
ADGM,1777284450000,172300.0
ADGM,1777284480000,172400.0
ADGM,1777284510000,173000.0
ADGM,1777284560000,173000.0
ADGM,1777284580000,173300.0
ADGM,1777284610000,173500.0
ADGM,1777284640000,173700.0
ADGM,1777284670000,173700.0
ADGM,1777284690000,173800.0
ADGM,1777284740000,174300.0
ADGM,1777284770000,174500.0
ADGM,1777284800000,174600.0
ADGM,1777284850000,175300.0
ADGM,1777284880000,175300.0
ADGM,1777284900000,176100.0
ADGM,1777284940000,176200.0
ADGM,1777284970000,176700.0
ADGM,1777284990000,176700.0
ADGM,1777285020000,178600.0
ADGM,1777285070000,178600.0
ADGM,1777285080000,178600.0
ADGM,1777285120000,178800.0
ADGM,1777285140000,180700.0
ADGM,1777285180000,180700.0
ADGM,1777285200000,180900.0
ADGM,1777285230000,182200.0
ADGM,1777285260000,183300.0
ADGM,1777285290000,184500.0
ADGM,1777285320000,184500.0
ADGM,1777285350000,185300.0
ADGM,1777285380000,185300.0
ADGM,1777285410000,185400.0
ADGM,1777285440000,185600.0
ADGM,1777285470000,185600.0
ADGM,1777285510000,185800.0
ADGM,1777285530000,186700.0
ADGM,1777285560000,187300.0
ADGM,1777285590000,187300.0
ADGM,1777285620000,187500.0
ADGM,1777285660000,187500.0
ADGM,1777285680000,188700.0
ADGM,1777285720000,188700.0
ADGM,1777285800000,189100.0
ADGM,1777285830000,189100.0
ADGM,1777285860000,189100.0
ADGM,1777285910000,189100.0
ADGM,1777285930000,189400.0
ADGM,1777285960000,190300.0
ADGM,1777285980000,190300.0
ADGM,1777286020000,190300.0
ADGM,1777286040000,191300.0
ADGM,1777286080000,191300.0
ADGM,1777286110000,191400.0
ADGM,1777286220000,191600.0
ADGM,1777286250000,191600.0
ADGM,1777286280000,193400.0
ADGM,1777286310000,193500.0
ADGM,1777286340000,193800.0
ADGM,1777286370000,193800.0
ADGM,1777286400000,194300.0
ADGM,1777286430000,194400.0
ADGM,1777286490000,194500.0
ADGM,1777286520000,194500.0
ADGM,1777286570000,194500.0
ADGM,1777286580000,194500.0
ADGM,1777286610000,194600.0
ADGM,1777286670000,195500.0
ADGM,1777286700000,195500.0
ADGM,1777286730000,195500.0
ADGM,1777286790000,195500.0
ADGM,1777286840000,195500.0
ADGM,1777286880000,196600.0
ADGM,1777286910000,196600.0
ADGM,1777286950000,196600.0
ADGM,1777287010000,196700.0
ADGM,1777287110000,196700.0
ADGM,1777287140000,196700.0
ADGM,1777287150000,196800.0
ADGM,1777287180000,200000.0
ADGM,1777287210000,201400.0
ADGM,1777287240000,204400.0
ADGM,1777287270000,204900.0
ADGM,1777287320000,206700.0
ADGM,1777287330000,207100.0
ADGM,1777287360000,207100.0
ADGM,1777287390000,207100.0
ADGM,1777287440000,207100.0
ADGM,1777287450000,207400.0
ADGM,1777287520000,207400.0
ADGM,1777287550000,209400.0
ADGM,1777287590000,209400.0
ADGM,1777287600000,211800.0
ADGM,1777287670000,213900.0
ADGM,1777287700000,213900.0
ADGM,1777287720000,214900.0
ADGM,1777287760000,214900.0
ADGM,1777287800000,216000.0
ADGM,1777287810000,217800.0
ADGM,1777287840000,218000.0
ADGM,1777287870000,218900.0
ADGM,1777287900000,219900.0
ADGM,1777287930000,220500.0
ADGM,1777287960000,221300.0
ADGM,1777287990000,221300.0
ADGM,1777288020000,221400.0
ADGM,1777288050000,222300.0
ADGM,1777288090000,227300.0
ADGM,1777288120000,227900.0
ADGM,1777288150000,230000.0
ADGM,1777288170000,230200.0
ADGM,1777288200000,231700.0
ADGM,1777288250000,231700.0
ADGM,1777288260000,233000.0
ADGM,1777288290000,235600.0
ADGM,1777288330000,239500.0
ADGM,1777288370000,250300.0
ADGM,1777288380000,251100.0
ADGM,1777288430000,251100.0
ADGM,1777288470000,251100.0
ADGM,1777288500000,251800.0
ADGM,1777288530000,252000.0
ADGM,1777288570000,252700.0
ADGM,1777288590000,253000.0
ADGM,1777288650000,253100.0
ADGM,1777288680000,253100.0
ADGM,1777288710000,253200.0
ADGM,1777288740000,253200.0
ADGM,1777288770000,258400.0
ADGM,1777288800000,258400.0
ADGM,1777288830000,258600.0
ADGM,1777288860000,262000.0
ADGM,1777288890000,263500.0
ADGM,1777288940000,263900.0
ADGM,1777288950000,264100.0
ADGM,1777288980000,264200.0
ADGM,1777289010000,264300.0
ADGM,1777289040000,264400.0
ADGM,1777289070000,264500.0
ADGM,1777289100000,264900.0
ADGM,1777289150000,264900.0
ADGM,1777289180000,265000.0
ADGM,1777289210000,265000.0
ADGM,1777289220000,265500.0
ADGM,1777289260000,265700.0
ADGM,1777289300000,265700.0
ADGM,1777289320000,266300.0
ADGM,1777289340000,266300.0
ADGM,1777289380000,266300.0
ADGM,1777289400000,266600.0
ADGM,1777289430000,266600.0
ADGM,1777289500000,266600.0
ADGM,1777289530000,266700.0
ADGM,1777289560000,266700.0
ADGM,1777289580000,266800.0
ADGM,1777289630000,266800.0
ADGM,1777289760000,268000.0
ADGM,1777289790000,268000.0
ADGM,1777289950000,269100.0
ADGM,1777290050000,269100.0
ADGM,1777290080000,269100.0
ADGM,1777290090000,270000.0
ADGM,1777290150000,270300.0
ADGM,1777290180000,270300.0
ADGM,1777290220000,270400.0
ADGM,1777290290000,270400.0
ADGM,1777290300000,270400.0
ADGM,1777290330000,275500.0
ADGM,1777290360000,276600.0
ADGM,1777290390000,277000.0
ADGM,1777290440000,277600.0
ADGM,1777290470000,277600.0
ADGM,1777290490000,277600.0
ADGM,1777290510000,277700.0
ADGM,1777290700000,279300.0
ADGM,1777290730000,279800.0
ADGM,1777290760000,280400.0
ADGM,1777290790000,280400.0
ADGM,1777290810000,281500.0
ADGM,1777290840000,281600.0
ADGM,1777290870000,284100.0
ADGM,1777290920000,284100.0
ADGM,1777290950000,284300.0
ADGM,1777290970000,284300.0
ADGM,1777291000000,284300.0
ADGM,1777291020000,286700.0
ADGM,1777291050000,287700.0
ADGM,1777291090000,290100.0
ADGM,1777291110000,290300.0
ADGM,1777291140000,291800.0
ADGM,1777291180000,291800.0
ADGM,1777291200000,292400.0
ADGM,1777291230000,294100.0
ADGM,1777291350000,294200.0
ADGM,1777291380000,294200.0
ADGM,1777291410000,295200.0
ADGM,1777291440000,295200.0
ADGM,1777291470000,296000.0
ADGM,1777291500000,296000.0
ADGM,1777291530000,297800.0
ADGM,1777291740000,297800.0
ADGM,1777291770000,297900.0
ADGM,1777291840000,297900.0
ADGM,1777292020000,297900.0
ADGM,1777292080000,297900.0
ADGM,1777292100000,298000.0
ADGM,1777292180000,298000.0
ADGM,1777292200000,298600.0
ADGM,1777292240000,298600.0
ADGM,1777292260000,298800.0
ADGM,1777292300000,298800.0
ADGM,1777292330000,298800.0
ADGM,1777292340000,299300.0
ADGM,1777292400000,299300.0
ADGM,1777292430000,299300.0
ADGM,1777292460000,299400.0
ADGM,1777292490000,300100.0
ADGM,1777292520000,300100.0
ADGM,1777292550000,300200.0
ADGM,1777292600000,300200.0
ADGM,1777292630000,300200.0
ADGM,1777292660000,300200.0
ADGM,1777292790000,300200.0
ADGM,1777292820000,300200.0
ADGM,1777292970000,300200.0
ADGM,1777293000000,304400.0
ADGM,1777293030000,304400.0
ADGM,1777293060000,304500.0
ADGM,1777293100000,304600.0
ADGM,1777293130000,304600.0
ADGM,1777293160000,304600.0
ADGM,1777293190000,304600.0
ADGM,1777293250000,304600.0
ADGM,1777293280000,304700.0
ADGM,1777293310000,306600.0
ADGM,1777293340000,306700.0
ADGM,1777293390000,307300.0
ADGM,1777293420000,307300.0
ADGM,1777293450000,308500.0
ADGM,1777293480000,308600.0
ADGM,1777293540000,308600.0
ADGM,1777293570000,308600.0
ADGM,1777293600000,309000.0
ADGM,1777293630000,309000.0
ADGM,1777293660000,309400.0
ADGM,1777293740000,309400.0
ADGM,1777293770000,309500.0
ADGM,1777293810000,310000.0
ADGM,1777293840000,310100.0
ADGM,1777293870000,310100.0
ADGM,1777294310000,310200.0
ADGM,1777294340000,310200.0
ADGM,1777294380000,310300.0
ADGM,1777294420000,310300.0
ADGM,1777294490000,310400.0
ADGM,1777294510000,310600.0
ADGM,1777294540000,310700.0
ADGM,1777294570000,310700.0
ADGM,1777294610000,310700.0
ADGM,1777294630000,310700.0
ADGM,1777294650000,310700.0
ADGM,1777294730000,311000.0
ADGM,1777294770000,311000.0
ADGM,1777294880000,311000.0
ADGM,1777294910000,311000.0
ADGM,1777294920000,313200.0
ADGM,1777294960000,314500.0
ADGM,1777294980000,314500.0
ADGM,1777295180000,314500.0
ADGM,1777295260000,314500.0
ADGM,1777295280000,314500.0
ADGM,1777295310000,315200.0
ADGM,1777295360000,315200.0
ADGM,1777295370000,316400.0
ADGM,1777295420000,316500.0
ADGM,1777295470000,316800.0
ADGM,1777295550000,320100.0
ADGM,1777295580000,320400.0
ADGM,1777295610000,320400.0
ADGM,1777295650000,320400.0
ADGM,1777295830000,320800.0
ADGM,1777295910000,320900.0
ADGM,1777295940000,320900.0
ADGM,1777295970000,321000.0
ADGM,1777296040000,321000.0
ADGM,1777296080000,321200.0
ADGM,1777296090000,321200.0
ADGM,1777296120000,321200.0
ADGM,1777296150000,321300.0
ADGM,1777296180000,323200.0
ADGM,1777296270000,323300.0
ADGM,1777296360000,323900.0
ADGM,1777296390000,323900.0
ADGM,1777296520000,326300.0
ADGM,1777296600000,327900.0
ADGM,1777296630000,337300.0
ADGM,1777296660000,339500.0
ADGM,1777296690000,339800.0
ADUR,1777276850000,0.0
ADUR,1777277410000,0.0
ADUR,1777277710000,1000.0
ADUR,1777278200000,1000.0
ADUR,1777278360000,1000.0
ADUR,1777278750000,1000.0
ADUR,1777278870000,1100.0
ADUR,1777279470000,1100.0
ADUR,1777280600000,1100.0
ADUR,1777283960000,1100.0
ADUR,1777284720000,1300.0
ADUR,1777284980000,1300.0
ADUR,1777284990000,1300.0
ADUR,1777285080000,1300.0
ADUR,1777287200000,1300.0
ADUR,1777287230000,1300.0
ADUR,1777287600000,1400.0
ADUR,1777287870000,1500.0
ADUR,1777288070000,1500.0
ADUR,1777288710000,1500.0
ADUR,1777288930000,1900.0
ADUR,1777288960000,1900.0
ADUR,1777289140000,1900.0
ADUR,1777289240000,1900.0
ADUR,1777289700000,1900.0
ADUR,1777289820000,1900.0
ADUR,1777290290000,1900.0
ADUR,1777290300000,2100.0
ADUR,1777290330000,2100.0
ADUR,1777290660000,2100.0
ADUR,1777290810000,2100.0
ADUR,1777290850000,2100.0
ADUR,1777291200000,2100.0
ADUR,1777291450000,2100.0
ADUR,1777291520000,2100.0
ADUR,1777291560000,2200.0
ADUR,1777292200000,2200.0
ADUR,1777293870000,2200.0
ADUR,1777294240000,2200.0
ADUR,1777294790000,2300.0
ADUR,1777294820000,2300.0
ADUR,1777294880000,2300.0
ADUR,1777294980000,2300.0
ADUR,1777295080000,2300.0
ADUR,1777295510000,2300.0
ADUR,1777296240000,2800.0
ADUR,1777296270000,2900.0
ADUR,1777296450000,2900.0
ADUR,1777296480000,4600.0
ADUR,1777296510000,4700.0
ADUR,1777296550000,4900.0
ADUR,1777296570000,16300.0
ADUR,1777296600000,18900.0
ADUR,1777296640000,19100.0
ADUR,1777296660000,20500.0
ADUR,1777296690000,21400.0
ADUR,1777296720000,23000.0
ADUR,1777296750000,23300.0
ADUR,1777296780000,24200.0
ADUR,1777296810000,24400.0
ADUR,1777296840000,24900.0
ADUR,1777296870000,24900.0
ADUR,1777296900000,25000.0
ADUR,1777296930000,25100.0
ADUR,1777296960000,25700.0
ADUR,1777296990000,26000.0
ADUR,1777297020000,26000.0
ADUR,1777297050000,26000.0
ADUR,1777297090000,27200.0
ADUR,1777297120000,27300.0
ADUR,1777297150000,28200.0
ADUR,1777297170000,30200.0
ADUR,1777297210000,30400.0
ADUR,1777297240000,30600.0
ADUR,1777297260000,31000.0
ADUR,1777297290000,31000.0
ADUR,1777297320000,31000.0
ADUR,1777297350000,32100.0
ADUR,1777297400000,32100.0
ADUR,1777297420000,32100.0
ADUR,1777297440000,37900.0
ADUR,1777297470000,42700.0
ADUR,1777297500000,47700.0
ADUR,1777297530000,51500.0
ADUR,1777297560000,54800.0
ADUR,1777297590000,55300.0
ADUR,1777297620000,57600.0
ADUR,1777297650000,66900.0
ADUR,1777297680000,72400.0
ADUR,1777297710000,73000.0
ADUR,1777297740000,74100.0
ADUR,1777297770000,74200.0
ADUR,1777297800000,76000.0
ADUR,1777297830000,76000.0
ADUR,1777297860000,77900.0
ADUR,1777297890000,78300.0
ADUR,1777297930000,78300.0
ADUR,1777297950000,82000.0
ADUR,1777297980000,83600.0
ADUR,1777298010000,85600.0
ADUR,1777298040000,89500.0
ADUR,1777298070000,90200.0
ADUR,1777298100000,94900.0
ADUR,1777298130000,95600.0
ADUR,1777298160000,95700.0
ADUR,1777298190000,96200.0
ADUR,1777298220000,96300.0
ADUR,1777298250000,98400.0
ADUR,1777298280000,98600.0
ADUR,1777298310000,99700.0
ADUR,1777298340000,101100.0
ADUR,1777298370000,101700.0
ADUR,1777298400000,111900.0
ADUR,1777298430000,112200.0
ADUR,1777298460000,112500.0
ADUR,1777298490000,112900.0
ADUR,1777298520000,114100.0
ADUR,1777298550000,114300.0
ADUR,1777298580000,114500.0
ADUR,1777298610000,116100.0
ADUR,1777298640000,116500.0
ADUR,1777298670000,117500.0
ADUR,1777298700000,117700.0
ADUR,1777298730000,117900.0
ADUR,1777298760000,120900.0
ADUR,1777298790000,122300.0
ADUR,1777298820000,123400.0
ADUR,1777298850000,124200.0
ADUR,1777298880000,124400.0
ADUR,1777298910000,124400.0
ADUR,1777298940000,124400.0
ADUR,1777298970000,125300.0
ADUR,1777299000000,135100.0
ADUR,1777299030000,136200.0
ADUR,1777299060000,137000.0
ADUR,1777299090000,137200.0
ADUR,1777299120000,137400.0
ADUR,1777299150000,137400.0
ADUR,1777299180000,137500.0
ADUR,1777299210000,137500.0
ADUR,1777299240000,137600.0
ADUR,1777299270000,138300.0
ADUR,1777299300000,138300.0
ADUR,1777299330000,138600.0
ADUR,1777299360000,138600.0
ADUR,1777299390000,141100.0
ADUR,1777299420000,142700.0
ADUR,1777299450000,144700.0
ADUR,1777299480000,144800.0
ADUR,1777299520000,144800.0
ADUR,1777299540000,146800.0
ADUR,1777299570000,147300.0
ADUR,1777299600000,150900.0
ADUR,1777299630000,152300.0
ADUR,1777299660000,154500.0
ADUR,1777299690000,154500.0
ADUR,1777299720000,154600.0
ADUR,1777299750000,155100.0
ADUR,1777299780000,155100.0
ADUR,1777299810000,156400.0
ADUR,1777299840000,156400.0
ADUR,1777299890000,156400.0
ADUR,1777299920000,157000.0
ADUR,1777299930000,157200.0
ADUR,1777299980000,157200.0
ADUR,1777300070000,157200.0
ADUR,1777300080000,157400.0
ADUR,1777300110000,158000.0
ADUR,1777300150000,158000.0
ADUR,1777300200000,158800.0
ADUR,1777300230000,159800.0
ADUR,1777300260000,159800.0
ADUR,1777300290000,159800.0
ADUR,1777300340000,160100.0
ADUR,1777300350000,166100.0
ADUR,1777300380000,166600.0
ADUR,1777300410000,166700.0
ADUR,1777300440000,166800.0
ADUR,1777300470000,166800.0
ADUR,1777300500000,166800.0
ADUR,1777300530000,166800.0
ADUR,1777300560000,167000.0
ADUR,1777300590000,167000.0
ADUR,1777300620000,167100.0
ADUR,1777300650000,167100.0
ADUR,1777300680000,167100.0
ADUR,1777300720000,167300.0
ADUR,1777300740000,168200.0
ADUR,1777300770000,168500.0
ADUR,1777300810000,168500.0
ADUR,1777300840000,169500.0
ADUR,1777300870000,171100.0
ADUR,1777300900000,171100.0
ADUR,1777300940000,171100.0
ADUR,1777300980000,171100.0
ADUR,1777301010000,171100.0
ADUR,1777301040000,171100.0
ADUR,1777301070000,171100.0
ADUR,1777301100000,171100.0
ADUR,1777301160000,171100.0
ADUR,1777301200000,171200.0
ADUR,1777301220000,171200.0
ADUR,1777301280000,171400.0
ADUR,1777301320000,171500.0
ADUR,1777301340000,171500.0
ADUR,1777301370000,171800.0
ADUR,1777301400000,171800.0
ADUR,1777301430000,171800.0
ADUR,1777301460000,172800.0
ADUR,1777301490000,172800.0
ADUR,1777301530000,173000.0
ADUR,1777301550000,173300.0
ADUR,1777301590000,173300.0
ADUR,1777301630000,183300.0
ADUR,1777301640000,183300.0
ADUR,1777301670000,183300.0
ADUR,1777301700000,183600.0
ADUR,1777301730000,183900.0
ADUR,1777301760000,184100.0
ADUR,1777301790000,184100.0
ADUR,1777301830000,184100.0
ADUR,1777301850000,190100.0
ADUR,1777301910000,190100.0
ADUR,1777301940000,190100.0
ADUR,1777301970000,193400.0
ADUR,1777302000000,196600.0
ADUR,1777302030000,196700.0
ADUR,1777302060000,197000.0
ADUR,1777302090000,200800.0
ADUR,1777302120000,200900.0
ADUR,1777302150000,201000.0
ADUR,1777302180000,201600.0
ADUR,1777302270000,201700.0
ADUR,1777302300000,203100.0
ADUR,1777302330000,203200.0
ADUR,1777302360000,205500.0
ADUR,1777302390000,205500.0
ADUR,1777302420000,205600.0
ADUR,1777302450000,205700.0
ADUR,1777302480000,205800.0
ADUR,1777302510000,205800.0
ADUR,1777302540000,205800.0
ADUR,1777302570000,205800.0
ADUR,1777302600000,205800.0
ADUR,1777302630000,205800.0
ADUR,1777302660000,206200.0
ADUR,1777302690000,206300.0
ADUR,1777302720000,212000.0
ADUR,1777302750000,212400.0
ADUR,1777302780000,212900.0
ADUR,1777302810000,212900.0
ADUR,1777302840000,216300.0
ADUR,1777302870000,216300.0
ADUR,1777302900000,216300.0
ADUR,1777302950000,216300.0
ADUR,1777303020000,216800.0
ADUR,1777303050000,219400.0
ADUR,1777303080000,219500.0
ADUR,1777303110000,219500.0
ADUR,1777303140000,219500.0
ADUR,1777303170000,219500.0
ADUR,1777303230000,219500.0
ADUR,1777303260000,219500.0
ADUR,1777303290000,219700.0
ADUR,1777303320000,219700.0
ADUR,1777303350000,223100.0
ADUR,1777303380000,227700.0
ADUR,1777303410000,227700.0
ADUR,1777303440000,227900.0
ADUR,1777303470000,228200.0
ADUR,1777303500000,228200.0
ADUR,1777303530000,228200.0
ADUR,1777303560000,228200.0
ADUR,1777303590000,228300.0
ADUR,1777303620000,228400.0
ADUR,1777303650000,228400.0
ADUR,1777303740000,228400.0
ADUR,1777303770000,228400.0
ADUR,1777303810000,228600.0
ADUR,1777303830000,228600.0
ADUR,1777304020000,228800.0
ADUR,1777304050000,228800.0
ADUR,1777304080000,228800.0
ADUR,1777304110000,228900.0
ADUR,1777304140000,228900.0
ADUR,1777304170000,229000.0
ADUR,1777304190000,229000.0
ADUR,1777304230000,230500.0
ADUR,1777304250000,234400.0
ADUR,1777304280000,235700.0
ADUR,1777304310000,236200.0
ADUR,1777304360000,236200.0
ADUR,1777304410000,236200.0
ADUR,1777304440000,236200.0
ADUR,1777304470000,236200.0
ADUR,1777304490000,236400.0
ADUR,1777304560000,236400.0
ADUR,1777304590000,236400.0
ADUR,1777304610000,239500.0
ADUR,1777304640000,239600.0
ADUR,1777304700000,240000.0
ADUR,1777304730000,240500.0
ADUR,1777304760000,240600.0
ADUR,1777304790000,240900.0
ADUR,1777304820000,241700.0
ADUR,1777304850000,241900.0
ADUR,1777304880000,243000.0
ADUR,1777304910000,243000.0
ADUR,1777304940000,243000.0
ADUR,1777304970000,243000.0
ADUR,1777305000000,243000.0
ADUR,1777305030000,243500.0
ADUR,1777305060000,243800.0
ADUR,1777305120000,243800.0
ADUR,1777305160000,243800.0
ADUR,1777305180000,243900.0
ADUR,1777305220000,243900.0
ADUR,1777305240000,245300.0
ADUR,1777305280000,245700.0
ADUR,1777305300000,245800.0
ADUR,1777305340000,245900.0
ADUR,1777305370000,245900.0
ADUR,1777305410000,246000.0
ADUR,1777305430000,246100.0
ADUR,1777305450000,246100.0
ADUR,1777305500000,246100.0
ADUR,1777305520000,246100.0
ADUR,1777305560000,246500.0
ADUR,1777305580000,246600.0
ADUR,1777305600000,246700.0
